"state","year","state_min_wage","state_min_wage_lastyr","state_min_wage_hike","state_min_wage_period","state_min_wage_last","state_min_wage_hike_last"
"NE",2042,15,15,0,2,13.5,1.5
"NE",2043,15,15,0,2,13.5,1.5
"NE",2044,15,15,0,2,13.5,1.5
"NE",2045,15,15,0,2,13.5,1.5
"NE",2046,15,15,0,2,13.5,1.5
"NE",2047,15,15,0,2,13.5,1.5
"NE",2048,15,15,0,2,13.5,1.5
"NE",2049,15,15,0,2,13.5,1.5
"NE",2050,15,15,0,2,13.5,1.5
"NE",2051,15,15,0,2,13.5,1.5
"NE",2052,15,15,0,2,13.5,1.5
"NE",2053,15,15,0,2,13.5,1.5
"NE",2054,15,15,0,2,13.5,1.5
"NE",2055,15,15,0,2,13.5,1.5
"NE",2056,15,15,0,2,13.5,1.5
"NE",2057,15,15,0,2,13.5,1.5
"NE",2058,15,15,0,2,13.5,1.5
"NE",2059,15,15,0,2,13.5,1.5
"NE",2060,15,15,0,2,13.5,1.5
"NE",2061,15,15,0,2,13.5,1.5
"NE",2062,15,15,0,2,13.5,1.5
"NE",2063,15,15,0,2,13.5,1.5
"NE",2064,15,15,0,2,13.5,1.5
"NE",2065,15,15,0,2,13.5,1.5
"NE",2066,15,15,0,2,13.5,1.5
"NE",2067,15,15,0,2,13.5,1.5
"NE",2068,15,15,0,2,13.5,1.5
"NE",2069,15,15,0,2,13.5,1.5
"NE",2070,15,15,0,2,13.5,1.5
"NE",2071,15,15,0,2,13.5,1.5
"NE",2072,15,15,0,2,13.5,1.5
"NE",2073,15,15,0,2,13.5,1.5
"NE",2074,15,15,0,2,13.5,1.5
"NE",2075,15,15,0,2,13.5,1.5
"NE",2076,15,15,0,2,13.5,1.5
"NE",2077,15,15,0,2,13.5,1.5
"NE",2078,15,15,0,2,13.5,1.5
"NE",2079,15,15,0,2,13.5,1.5
"NE",2080,15,15,0,2,13.5,1.5
"NE",2081,15,15,0,2,13.5,1.5
"NE",2082,15,15,0,2,13.5,1.5
"NE",2083,15,15,0,2,13.5,1.5
"NE",2084,15,15,0,2,13.5,1.5
"NE",2085,15,15,0,2,13.5,1.5
"NE",2086,15,15,0,2,13.5,1.5
"NE",2087,15,15,0,2,13.5,1.5
"NE",2088,15,15,0,2,13.5,1.5
"NE",2089,15,15,0,2,13.5,1.5
"NE",2090,15,15,0,2,13.5,1.5
"NE",2091,15,15,0,2,13.5,1.5
"NE",2092,15,15,0,2,13.5,1.5
"NE",2093,15,15,0,2,13.5,1.5
"NE",2094,15,15,0,2,13.5,1.5
"NE",2095,15,15,0,2,13.5,1.5
"NE",2096,15,15,0,2,13.5,1.5
"NE",2097,15,15,0,2,13.5,1.5
"NE",2098,15,15,0,2,13.5,1.5
"NE",2099,15,15,0,2,13.5,1.5
"NE",2100,15,15,0,2,13.5,1.5
"NH",2024,7.25,NA,NA,0,7.25,0
"NH",2025,7.25,7.25,0,0,7.25,0
"NH",2026,7.25,7.25,0,0,7.25,0
"NH",2027,7.25,7.25,0,0,7.25,0
"NH",2028,7.25,7.25,0,0,7.25,0
"NH",2029,7.25,7.25,0,0,7.25,0
"NH",2030,7.25,7.25,0,0,7.25,0
"NH",2031,7.25,7.25,0,0,7.25,0
"NH",2032,7.25,7.25,0,0,7.25,0
"NH",2033,7.25,7.25,0,0,7.25,0
"NH",2034,7.25,7.25,0,0,7.25,0
"NH",2035,7.25,7.25,0,0,7.25,0
"NH",2036,7.25,7.25,0,0,7.25,0
"NH",2037,7.25,7.25,0,0,7.25,0
"NH",2038,7.25,7.25,0,0,7.25,0
"NH",2039,7.25,7.25,0,0,7.25,0
"NH",2040,7.25,7.25,0,0,7.25,0
"NH",2041,7.25,7.25,0,0,7.25,0
"NH",2042,7.25,7.25,0,0,7.25,0
"NH",2043,7.25,7.25,0,0,7.25,0
"NH",2044,7.25,7.25,0,0,7.25,0
"NH",2045,7.25,7.25,0,0,7.25,0
"NH",2046,7.25,7.25,0,0,7.25,0
"NH",2047,7.25,7.25,0,0,7.25,0
"NH",2048,7.25,7.25,0,0,7.25,0
"NH",2049,7.25,7.25,0,0,7.25,0
"NH",2050,7.25,7.25,0,0,7.25,0
"NH",2051,7.25,7.25,0,0,7.25,0
"NH",2052,7.25,7.25,0,0,7.25,0
"NH",2053,7.25,7.25,0,0,7.25,0
"NH",2054,7.25,7.25,0,0,7.25,0
"NH",2055,7.25,7.25,0,0,7.25,0
"NH",2056,7.25,7.25,0,0,7.25,0
"NH",2057,7.25,7.25,0,0,7.25,0
"NH",2058,7.25,7.25,0,0,7.25,0
"NH",2059,7.25,7.25,0,0,7.25,0
"NH",2060,7.25,7.25,0,0,7.25,0
"NH",2061,7.25,7.25,0,0,7.25,0
"NH",2062,7.25,7.25,0,0,7.25,0
"NH",2063,7.25,7.25,0,0,7.25,0
"NH",2064,7.25,7.25,0,0,7.25,0
"NH",2065,7.25,7.25,0,0,7.25,0
"NH",2066,7.25,7.25,0,0,7.25,0
"NH",2067,7.25,7.25,0,0,7.25,0
"NH",2068,7.25,7.25,0,0,7.25,0
"NH",2069,7.25,7.25,0,0,7.25,0
"NH",2070,7.25,7.25,0,0,7.25,0
"NH",2071,7.25,7.25,0,0,7.25,0
"NH",2072,7.25,7.25,0,0,7.25,0
"NH",2073,7.25,7.25,0,0,7.25,0
"NH",2074,7.25,7.25,0,0,7.25,0
"NH",2075,7.25,7.25,0,0,7.25,0
"NH",2076,7.25,7.25,0,0,7.25,0
"NH",2077,7.25,7.25,0,0,7.25,0
"NH",2078,7.25,7.25,0,0,7.25,0
"NH",2079,7.25,7.25,0,0,7.25,0
"NH",2080,7.25,7.25,0,0,7.25,0
"NH",2081,7.25,7.25,0,0,7.25,0
"NH",2082,7.25,7.25,0,0,7.25,0
"NH",2083,7.25,7.25,0,0,7.25,0
"NH",2084,7.25,7.25,0,0,7.25,0
"NH",2085,7.25,7.25,0,0,7.25,0
"NH",2086,7.25,7.25,0,0,7.25,0
"NH",2087,7.25,7.25,0,0,7.25,0
"NH",2088,7.25,7.25,0,0,7.25,0
"NH",2089,7.25,7.25,0,0,7.25,0
"NH",2090,7.25,7.25,0,0,7.25,0
"NH",2091,7.25,7.25,0,0,7.25,0
"NH",2092,7.25,7.25,0,0,7.25,0
"NH",2093,7.25,7.25,0,0,7.25,0
"NH",2094,7.25,7.25,0,0,7.25,0
"NH",2095,7.25,7.25,0,0,7.25,0
"NH",2096,7.25,7.25,0,0,7.25,0
"NH",2097,7.25,7.25,0,0,7.25,0
"NH",2098,7.25,7.25,0,0,7.25,0
"NH",2099,7.25,7.25,0,0,7.25,0
"NH",2100,7.25,7.25,0,0,7.25,0
"NJ",2024,15.13,NA,NA,0,NA,NA
"NJ",2025,15.49,15.13,0.359999999999999,1,15.13,0.359999999999999
"NJ",2026,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2027,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2028,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2029,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2030,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2031,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2032,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2033,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2034,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2035,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2036,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2037,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2038,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2039,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2040,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2041,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2042,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2043,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2044,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2045,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2046,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2047,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2048,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2049,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2050,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2051,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2052,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2053,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2054,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2055,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2056,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2057,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2058,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2059,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2060,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2061,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2062,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2063,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2064,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2065,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2066,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2067,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2068,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2069,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2070,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2071,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2072,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2073,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2074,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2075,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2076,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2077,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2078,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2079,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2080,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2081,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2082,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2083,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2084,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2085,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2086,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2087,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2088,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2089,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2090,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2091,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2092,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2093,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2094,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2095,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2096,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2097,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2098,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2099,15.49,15.49,0,1,15.13,0.359999999999999
"NJ",2100,15.49,15.49,0,1,15.13,0.359999999999999
"NM",2024,12,NA,NA,0,12,0
"NM",2025,12,12,0,0,12,0
"NM",2026,12,12,0,0,12,0
"NM",2027,12,12,0,0,12,0
"NM",2028,12,12,0,0,12,0
"NM",2029,12,12,0,0,12,0
"NM",2030,12,12,0,0,12,0
"NM",2031,12,12,0,0,12,0
"NM",2032,12,12,0,0,12,0
"NM",2033,12,12,0,0,12,0
"NM",2034,12,12,0,0,12,0
"NM",2035,12,12,0,0,12,0
"NM",2036,12,12,0,0,12,0
"NM",2037,12,12,0,0,12,0
"NM",2038,12,12,0,0,12,0
"NM",2039,12,12,0,0,12,0
"NM",2040,12,12,0,0,12,0
"NM",2041,12,12,0,0,12,0
"NM",2042,12,12,0,0,12,0
"NM",2043,12,12,0,0,12,0
"NM",2044,12,12,0,0,12,0
"NM",2045,12,12,0,0,12,0
"NM",2046,12,12,0,0,12,0
"NM",2047,12,12,0,0,12,0
"NM",2048,12,12,0,0,12,0
"NM",2049,12,12,0,0,12,0
"NM",2050,12,12,0,0,12,0
"NM",2051,12,12,0,0,12,0
"NM",2052,12,12,0,0,12,0
"NM",2053,12,12,0,0,12,0
"NM",2054,12,12,0,0,12,0
"NM",2055,12,12,0,0,12,0
"NM",2056,12,12,0,0,12,0
"NM",2057,12,12,0,0,12,0
"NM",2058,12,12,0,0,12,0
"NM",2059,12,12,0,0,12,0
"NM",2060,12,12,0,0,12,0
"NM",2061,12,12,0,0,12,0
"NM",2062,12,12,0,0,12,0
"NM",2063,12,12,0,0,12,0
"NM",2064,12,12,0,0,12,0
"NM",2065,12,12,0,0,12,0
"NM",2066,12,12,0,0,12,0
"NM",2067,12,12,0,0,12,0
"NM",2068,12,12,0,0,12,0
"NM",2069,12,12,0,0,12,0
"NM",2070,12,12,0,0,12,0
"NM",2071,12,12,0,0,12,0
"NM",2072,12,12,0,0,12,0
"NM",2073,12,12,0,0,12,0
"NM",2074,12,12,0,0,12,0
"NM",2075,12,12,0,0,12,0
"NM",2076,12,12,0,0,12,0
"NM",2077,12,12,0,0,12,0
"NM",2078,12,12,0,0,12,0
"NM",2079,12,12,0,0,12,0
"NM",2080,12,12,0,0,12,0
"NM",2081,12,12,0,0,12,0
"NM",2082,12,12,0,0,12,0
"NM",2083,12,12,0,0,12,0
"NM",2084,12,12,0,0,12,0
"NM",2085,12,12,0,0,12,0
"NM",2086,12,12,0,0,12,0
"NM",2087,12,12,0,0,12,0
"NM",2088,12,12,0,0,12,0
"NM",2089,12,12,0,0,12,0
"NM",2090,12,12,0,0,12,0
"NM",2091,12,12,0,0,12,0
"NM",2092,12,12,0,0,12,0
"NM",2093,12,12,0,0,12,0
"NM",2094,12,12,0,0,12,0
"NM",2095,12,12,0,0,12,0
"NM",2096,12,12,0,0,12,0
"NM",2097,12,12,0,0,12,0
"NM",2098,12,12,0,0,12,0
"NM",2099,12,12,0,0,12,0
"NM",2100,12,12,0,0,12,0
"NV",2024,11.25,NA,NA,0,NA,NA
"NV",2025,12,11.25,0.75,1,11.25,0.75
"NV",2026,12,12,0,1,11.25,0.75
"NV",2027,12,12,0,1,11.25,0.75
"NV",2028,12,12,0,1,11.25,0.75
"NV",2029,12,12,0,1,11.25,0.75
"NV",2030,12,12,0,1,11.25,0.75
"NV",2031,12,12,0,1,11.25,0.75
"NV",2032,12,12,0,1,11.25,0.75
"NV",2033,12,12,0,1,11.25,0.75
"NV",2034,12,12,0,1,11.25,0.75
"NV",2035,12,12,0,1,11.25,0.75
"NV",2036,12,12,0,1,11.25,0.75
"NV",2037,12,12,0,1,11.25,0.75
"NV",2038,12,12,0,1,11.25,0.75
"NV",2039,12,12,0,1,11.25,0.75
"NV",2040,12,12,0,1,11.25,0.75
"NV",2041,12,12,0,1,11.25,0.75
"NV",2042,12,12,0,1,11.25,0.75
"NV",2043,12,12,0,1,11.25,0.75
"NV",2044,12,12,0,1,11.25,0.75
"NV",2045,12,12,0,1,11.25,0.75
"NV",2046,12,12,0,1,11.25,0.75
"NV",2047,12,12,0,1,11.25,0.75
"NV",2048,12,12,0,1,11.25,0.75
"NV",2049,12,12,0,1,11.25,0.75
"NV",2050,12,12,0,1,11.25,0.75
"NV",2051,12,12,0,1,11.25,0.75
"NV",2052,12,12,0,1,11.25,0.75
"NV",2053,12,12,0,1,11.25,0.75
"NV",2054,12,12,0,1,11.25,0.75
"NV",2055,12,12,0,1,11.25,0.75
"NV",2056,12,12,0,1,11.25,0.75
"NV",2057,12,12,0,1,11.25,0.75
"NV",2058,12,12,0,1,11.25,0.75
"NV",2059,12,12,0,1,11.25,0.75
"NV",2060,12,12,0,1,11.25,0.75
"NV",2061,12,12,0,1,11.25,0.75
"NV",2062,12,12,0,1,11.25,0.75
"NV",2063,12,12,0,1,11.25,0.75
"NV",2064,12,12,0,1,11.25,0.75
"NV",2065,12,12,0,1,11.25,0.75
"NV",2066,12,12,0,1,11.25,0.75
"NV",2067,12,12,0,1,11.25,0.75
"NV",2068,12,12,0,1,11.25,0.75
"NV",2069,12,12,0,1,11.25,0.75
"NV",2070,12,12,0,1,11.25,0.75
"NV",2071,12,12,0,1,11.25,0.75
"NV",2072,12,12,0,1,11.25,0.75
"NV",2073,12,12,0,1,11.25,0.75
"NV",2074,12,12,0,1,11.25,0.75
"NV",2075,12,12,0,1,11.25,0.75
"NV",2076,12,12,0,1,11.25,0.75
"NV",2077,12,12,0,1,11.25,0.75
"NV",2078,12,12,0,1,11.25,0.75
"NV",2079,12,12,0,1,11.25,0.75
"NV",2080,12,12,0,1,11.25,0.75
"NV",2081,12,12,0,1,11.25,0.75
"NV",2082,12,12,0,1,11.25,0.75
"NV",2083,12,12,0,1,11.25,0.75
"NV",2084,12,12,0,1,11.25,0.75
"NV",2085,12,12,0,1,11.25,0.75
"NV",2086,12,12,0,1,11.25,0.75
"NV",2087,12,12,0,1,11.25,0.75
"NV",2088,12,12,0,1,11.25,0.75
"NV",2089,12,12,0,1,11.25,0.75
"NV",2090,12,12,0,1,11.25,0.75
"NV",2091,12,12,0,1,11.25,0.75
"NV",2092,12,12,0,1,11.25,0.75
"NV",2093,12,12,0,1,11.25,0.75
"NV",2094,12,12,0,1,11.25,0.75
"NV",2095,12,12,0,1,11.25,0.75
"NV",2096,12,12,0,1,11.25,0.75
"NV",2097,12,12,0,1,11.25,0.75
"NV",2098,12,12,0,1,11.25,0.75
"NV",2099,12,12,0,1,11.25,0.75
"NV",2100,12,12,0,1,11.25,0.75
"NY",2024,15,NA,NA,0,NA,NA
"NY",2025,15.5,15,0.5,1,15,0.5
"NY",2026,15.5,15.5,0,1,15,0.5
"NY",2027,15.5,15.5,0,1,15,0.5
"NY",2028,15.5,15.5,0,1,15,0.5
"NY",2029,15.5,15.5,0,1,15,0.5
"NY",2030,15.5,15.5,0,1,15,0.5
"NY",2031,15.5,15.5,0,1,15,0.5
"NY",2032,15.5,15.5,0,1,15,0.5
"NY",2033,15.5,15.5,0,1,15,0.5
"NY",2034,15.5,15.5,0,1,15,0.5
"NY",2035,15.5,15.5,0,1,15,0.5
"NY",2036,15.5,15.5,0,1,15,0.5
"NY",2037,15.5,15.5,0,1,15,0.5
"NY",2038,15.5,15.5,0,1,15,0.5
"NY",2039,15.5,15.5,0,1,15,0.5
"NY",2040,15.5,15.5,0,1,15,0.5
"NY",2041,15.5,15.5,0,1,15,0.5
"NY",2042,15.5,15.5,0,1,15,0.5
"NY",2043,15.5,15.5,0,1,15,0.5
"NY",2044,15.5,15.5,0,1,15,0.5
"NY",2045,15.5,15.5,0,1,15,0.5
"NY",2046,15.5,15.5,0,1,15,0.5
"NY",2047,15.5,15.5,0,1,15,0.5
"NY",2048,15.5,15.5,0,1,15,0.5
"NY",2049,15.5,15.5,0,1,15,0.5
"NY",2050,15.5,15.5,0,1,15,0.5
"NY",2051,15.5,15.5,0,1,15,0.5
"NY",2052,15.5,15.5,0,1,15,0.5
"NY",2053,15.5,15.5,0,1,15,0.5
"NY",2054,15.5,15.5,0,1,15,0.5
"NY",2055,15.5,15.5,0,1,15,0.5
"NY",2056,15.5,15.5,0,1,15,0.5
"NY",2057,15.5,15.5,0,1,15,0.5
"NY",2058,15.5,15.5,0,1,15,0.5
"NY",2059,15.5,15.5,0,1,15,0.5
"NY",2060,15.5,15.5,0,1,15,0.5
"NY",2061,15.5,15.5,0,1,15,0.5
"NY",2062,15.5,15.5,0,1,15,0.5
"NY",2063,15.5,15.5,0,1,15,0.5
"NY",2064,15.5,15.5,0,1,15,0.5
"NY",2065,15.5,15.5,0,1,15,0.5
"NY",2066,15.5,15.5,0,1,15,0.5
"NY",2067,15.5,15.5,0,1,15,0.5
"NY",2068,15.5,15.5,0,1,15,0.5
"NY",2069,15.5,15.5,0,1,15,0.5
"NY",2070,15.5,15.5,0,1,15,0.5
"NY",2071,15.5,15.5,0,1,15,0.5
"NY",2072,15.5,15.5,0,1,15,0.5
"NY",2073,15.5,15.5,0,1,15,0.5
"NY",2074,15.5,15.5,0,1,15,0.5
"NY",2075,15.5,15.5,0,1,15,0.5
"NY",2076,15.5,15.5,0,1,15,0.5
"NY",2077,15.5,15.5,0,1,15,0.5
"NY",2078,15.5,15.5,0,1,15,0.5
"NY",2079,15.5,15.5,0,1,15,0.5
"NY",2080,15.5,15.5,0,1,15,0.5
"NY",2081,15.5,15.5,0,1,15,0.5
"NY",2082,15.5,15.5,0,1,15,0.5
"NY",2083,15.5,15.5,0,1,15,0.5
"NY",2084,15.5,15.5,0,1,15,0.5
"NY",2085,15.5,15.5,0,1,15,0.5
"NY",2086,15.5,15.5,0,1,15,0.5
"NY",2087,15.5,15.5,0,1,15,0.5
"NY",2088,15.5,15.5,0,1,15,0.5
"NY",2089,15.5,15.5,0,1,15,0.5
"NY",2090,15.5,15.5,0,1,15,0.5
"NY",2091,15.5,15.5,0,1,15,0.5
"NY",2092,15.5,15.5,0,1,15,0.5
"NY",2093,15.5,15.5,0,1,15,0.5
"NY",2094,15.5,15.5,0,1,15,0.5
"NY",2095,15.5,15.5,0,1,15,0.5
"NY",2096,15.5,15.5,0,1,15,0.5
"NY",2097,15.5,15.5,0,1,15,0.5
"NY",2098,15.5,15.5,0,1,15,0.5
"NY",2099,15.5,15.5,0,1,15,0.5
"NY",2100,15.5,15.5,0,1,15,0.5
"OH",2024,10.45,NA,NA,0,NA,NA
"OH",2025,10.7,10.45,0.25,1,10.45,0.25
"OH",2026,10.7,10.7,0,1,10.45,0.25
"OH",2027,10.7,10.7,0,1,10.45,0.25
"OH",2028,10.7,10.7,0,1,10.45,0.25
"OH",2029,10.7,10.7,0,1,10.45,0.25
"OH",2030,10.7,10.7,0,1,10.45,0.25
"OH",2031,10.7,10.7,0,1,10.45,0.25
"OH",2032,10.7,10.7,0,1,10.45,0.25
"OH",2033,10.7,10.7,0,1,10.45,0.25
"OH",2034,10.7,10.7,0,1,10.45,0.25
"OH",2035,10.7,10.7,0,1,10.45,0.25
"OH",2036,10.7,10.7,0,1,10.45,0.25
"OH",2037,10.7,10.7,0,1,10.45,0.25
"OH",2038,10.7,10.7,0,1,10.45,0.25
"OH",2039,10.7,10.7,0,1,10.45,0.25
"OH",2040,10.7,10.7,0,1,10.45,0.25
"OH",2041,10.7,10.7,0,1,10.45,0.25
"OH",2042,10.7,10.7,0,1,10.45,0.25
"OH",2043,10.7,10.7,0,1,10.45,0.25
"OH",2044,10.7,10.7,0,1,10.45,0.25
"OH",2045,10.7,10.7,0,1,10.45,0.25
"OH",2046,10.7,10.7,0,1,10.45,0.25
"OH",2047,10.7,10.7,0,1,10.45,0.25
"OH",2048,10.7,10.7,0,1,10.45,0.25
"OH",2049,10.7,10.7,0,1,10.45,0.25
"OH",2050,10.7,10.7,0,1,10.45,0.25
"OH",2051,10.7,10.7,0,1,10.45,0.25
"OH",2052,10.7,10.7,0,1,10.45,0.25
"OH",2053,10.7,10.7,0,1,10.45,0.25
"OH",2054,10.7,10.7,0,1,10.45,0.25
"OH",2055,10.7,10.7,0,1,10.45,0.25
"OH",2056,10.7,10.7,0,1,10.45,0.25
"OH",2057,10.7,10.7,0,1,10.45,0.25
"OH",2058,10.7,10.7,0,1,10.45,0.25
"OH",2059,10.7,10.7,0,1,10.45,0.25
"OH",2060,10.7,10.7,0,1,10.45,0.25
"OH",2061,10.7,10.7,0,1,10.45,0.25
"OH",2062,10.7,10.7,0,1,10.45,0.25
"OH",2063,10.7,10.7,0,1,10.45,0.25
"OH",2064,10.7,10.7,0,1,10.45,0.25
"OH",2065,10.7,10.7,0,1,10.45,0.25
"OH",2066,10.7,10.7,0,1,10.45,0.25
"OH",2067,10.7,10.7,0,1,10.45,0.25
"OH",2068,10.7,10.7,0,1,10.45,0.25
"OH",2069,10.7,10.7,0,1,10.45,0.25
"OH",2070,10.7,10.7,0,1,10.45,0.25
"OH",2071,10.7,10.7,0,1,10.45,0.25
"OH",2072,10.7,10.7,0,1,10.45,0.25
"OH",2073,10.7,10.7,0,1,10.45,0.25
"OH",2074,10.7,10.7,0,1,10.45,0.25
"OH",2075,10.7,10.7,0,1,10.45,0.25
"OH",2076,10.7,10.7,0,1,10.45,0.25
"OH",2077,10.7,10.7,0,1,10.45,0.25
"OH",2078,10.7,10.7,0,1,10.45,0.25
"OH",2079,10.7,10.7,0,1,10.45,0.25
"OH",2080,10.7,10.7,0,1,10.45,0.25
"OH",2081,10.7,10.7,0,1,10.45,0.25
"OH",2082,10.7,10.7,0,1,10.45,0.25
"OH",2083,10.7,10.7,0,1,10.45,0.25
"OH",2084,10.7,10.7,0,1,10.45,0.25
"OH",2085,10.7,10.7,0,1,10.45,0.25
"OH",2086,10.7,10.7,0,1,10.45,0.25
"OH",2087,10.7,10.7,0,1,10.45,0.25
"OH",2088,10.7,10.7,0,1,10.45,0.25
"OH",2089,10.7,10.7,0,1,10.45,0.25
"OH",2090,10.7,10.7,0,1,10.45,0.25
"OH",2091,10.7,10.7,0,1,10.45,0.25
"OH",2092,10.7,10.7,0,1,10.45,0.25
"OH",2093,10.7,10.7,0,1,10.45,0.25
"OH",2094,10.7,10.7,0,1,10.45,0.25
"OH",2095,10.7,10.7,0,1,10.45,0.25
"OH",2096,10.7,10.7,0,1,10.45,0.25
"OH",2097,10.7,10.7,0,1,10.45,0.25
"OH",2098,10.7,10.7,0,1,10.45,0.25
"OH",2099,10.7,10.7,0,1,10.45,0.25
"OH",2100,10.7,10.7,0,1,10.45,0.25
"OK",2024,7.25,NA,NA,0,7.25,0
"OK",2025,7.25,7.25,0,0,7.25,0
"OK",2026,7.25,7.25,0,0,7.25,0
"OK",2027,7.25,7.25,0,0,7.25,0
"OK",2028,7.25,7.25,0,0,7.25,0
"OK",2029,7.25,7.25,0,0,7.25,0
"OK",2030,7.25,7.25,0,0,7.25,0
"OK",2031,7.25,7.25,0,0,7.25,0
"OK",2032,7.25,7.25,0,0,7.25,0
"OK",2033,7.25,7.25,0,0,7.25,0
"OK",2034,7.25,7.25,0,0,7.25,0
"OK",2035,7.25,7.25,0,0,7.25,0
"OK",2036,7.25,7.25,0,0,7.25,0
"OK",2037,7.25,7.25,0,0,7.25,0
"OK",2038,7.25,7.25,0,0,7.25,0
"OK",2039,7.25,7.25,0,0,7.25,0
"OK",2040,7.25,7.25,0,0,7.25,0
"OK",2041,7.25,7.25,0,0,7.25,0
"OK",2042,7.25,7.25,0,0,7.25,0
"OK",2043,7.25,7.25,0,0,7.25,0
"OK",2044,7.25,7.25,0,0,7.25,0
"OK",2045,7.25,7.25,0,0,7.25,0
"OK",2046,7.25,7.25,0,0,7.25,0
"OK",2047,7.25,7.25,0,0,7.25,0
"OK",2048,7.25,7.25,0,0,7.25,0
"OK",2049,7.25,7.25,0,0,7.25,0
"OK",2050,7.25,7.25,0,0,7.25,0
"OK",2051,7.25,7.25,0,0,7.25,0
"OK",2052,7.25,7.25,0,0,7.25,0
"OK",2053,7.25,7.25,0,0,7.25,0
"OK",2054,7.25,7.25,0,0,7.25,0
"OK",2055,7.25,7.25,0,0,7.25,0
"OK",2056,7.25,7.25,0,0,7.25,0
"OK",2057,7.25,7.25,0,0,7.25,0
"OK",2058,7.25,7.25,0,0,7.25,0
"OK",2059,7.25,7.25,0,0,7.25,0
"OK",2060,7.25,7.25,0,0,7.25,0
